,Unnamed: 0,date,type,operator,fatalities,location,country,cat,year,decade
13025,13139,11/17/1975,antonov an-24rv,"aeroflot, north kavkaz",38,near Gali,Georgia,A1,1975,1970
13026,13140,11/18/1975,douglas c-47 (dc-3),aviateca,15,near El Caoba,Guatemala,A1,1975,1970
13027,13141,11/20/1975,antonov an-24b,"aeroflot, belarus",19,near Kharkov Airport ...,Ukraine,A1,1975,1970
13028,13142,11/20/1975,hawker siddeley hs-125-600b,hawker siddeley,0,Dunsfold Airport...,U.K.,A1,1975,1970
13029,13143,11/22/1975,antonov an-24v,balkan bulgarian,3,Sofia-Vrazhdebna...,Bulgaria,A1,1975,1970
13030,13144,11/25/1975,lockheed c-130h hercules,israeli af,20,near El Arish,Egypt,A1,1975,1970
13031,13145,11/29/1975,douglas c-47a (dc-3),kenting atlas aviation,0,Igloolik Airport...,Canada,U1,1975,1970
13032,13146,12/3/1975,boeing 747-123f (scd),tma,0,Athens-Ellinikon...,Greece,A2,1975,1970
13033,13147,12/3/1975,bn-2a-8 islander,pacific resorts,0,Du Motu,Tonga,A1,1975,1970
13034,13148,12/7/1975,boeing kc-135a,usaf,4,near Fairbanks-Eielso...,USA,A1,1975,1970
13035,13149,12/10/1975,antonov an-2r,"aeroflot, north kavkaz",0,near Serafimovich,Russia,A1,1975,1970
13036,13150,12/15/1975,antonov an-12b,"aeroflot, yakutsk",0,Fergana Airport ...,Uzbekistan,A1,1975,1970
13037,13151,12/16/1975,boeing 747-246b,jal,0,Anchorage Intern...,USA,A2,1975,1970
13038,13152,12/20/1975,douglas c-117d (dc-3),us navy,0,ReykjavÃ­k-Naval...,Iceland,A1,1975,1970
13039,13153,12/21/1975,ct-39e sabreliner,us navy,2,"near Ukiah, CA",USA,A1,1975,1970
13040,13154,12/21/1975,bn-2a-21 islander,philippine aerotransport,9,Tacloban (TAC),Philippines,A1,1975,1970
13041,13155,12/22/1975,boeing 707-331b,twa,0,Milano-Malpensa ...,Italy,A1,1975,1970
13042,13156,12/28/1975,hawker siddeley hs-121 trident 1c,british airways,0,London-Heathrow ...,U.K.,O1,1975,1970
13043,13157,12/29/1975,beech 99,bayview air services,2,near Slave Lake Airpo...,Canada,A1,1975,1970
13053,13167,1/1/1976,dc-10-30,sas,0,KÃ¸benhavn-Kastr...,Denmark,A2,1976,1970
13054,13168,1/1/1976,boeing 720-023b,mea,81,near Al Qaysumah,Saudi Arabia,C1,1976,1970
13055,13169,1/2/1976,dc-10-30cf,"ona, op.for saudi arabian",0,Istanbul-YesilkÃ...,Turkey,A1,1976,1970
13056,13170,1/2/1976,bn-2a-3 islander,caspair,0,Kimba Ngorongoro,Tanzania,A2,1976,1970
13057,13171,1/3/1976,learjet 24a,winship air services,6,near Anchorage Intern...,USA,A1,1976,1970
13058,13172,1/3/1976,tupolev tu-124v,"aeroflot, north kavkaz",0,near Moskva-Vnukovo A...,Russia,A1,1976,1970
13059,13173,1/5/1976,dc-8-61,jal,0,Manila Airport (...,Philippines,H2,1976,1970
13060,13174,1/7/1976,vickers 806 viscount,mandala airlines,0,Manado-Samratula...,Indonesia,A1,1976,1970
13061,13175,1/8/1976,bn-2a-21 islander,philippine aerotransport,7,Mactan Island,Philippines,A1,1976,1970
13062,13176,1/13/1976,antonov an-24b,"aeroflot, uralsk",0,near Leningrad-Smolno...,Russia,A1,1976,1970
13063,13177,1/14/1976,rockwell sabreliner 40,faa,1,"near Recife, PE",Brazil,A1,1976,1970
13064,13178,1/15/1976,douglas c-54a (dc-4),el venado,13,near Chipaque,Colombia,A1,1976,1970
13065,13179,1/17/1976,handley page hpr-7 herald 401,royal malaysian af,0,Kuala Lumpur Sub...,Malaysia,A1,1976,1970
13066,13180,1/18/1976,douglas c-47 (dc-3),frigorifico maniqui,7,near San Borja-Capita...,Bolivia,A1,1976,1970
13067,13181,1/20/1976,hawker siddeley hs-748,tame ecuador,34,near Loja,Ecuador,A1,1976,1970
13068,13182,1/20/1976,antonov an-8,soviet af,7,within Azerbaijan,Azerbaijan,A1,1976,1970
13069,13183,1/21/1976,antonov an-24rv,caac,40,near Changsha-Huanghu...,China,A1,1976,1970
13070,13184,1/22/1976,dassault falcon 20c,french af,5,Rambouillet,France,A1,1976,1970
13071,13185,1/22/1976,embraer emb-110c bandeirante,transbrasil,7,ChapecÃ³ Airport...,Brazil,A1,1976,1970
13072,13186,1/22/1976,shin meiwa ps-1,japanese navy,0,unknown,Japan,A1,1976,1970
13073,13187,1/23/1976,hawker siddeley hs-748,bouraq indonesia,0,Palu Airport (PLW),Indonesia,A1,1976,1970
13074,13188,1/27/1976,douglas dc-6a,aerotã©cnicos asociados de mã©xico,4,near Cozumel Airport ...,Mexico,A1,1976,1970
13075,13189,1/29/1976,douglas c-47d,spanish af,0,unknown,Unknown country,A1,1976,1970
13076,13190,1/30/1976,ilyushin il-18v,"aeroflot, kyrgyzstan",6,near Frunze Airport (...,Kyrgyzstan,A1,1976,1970
13077,13191,2/2/1976,douglas c-49j (dc-3),atlantic central airlines,0,Saint John Airpo...,Canada,O1,1976,1970
13078,13192,2/4/1976,douglas dc-6a/b,lac colombia,3,Santa Marta,Colombia,A1,1976,1970
13079,13193,2/6/1976,learjet 24d,estramed,0,near Bari-Palese Airp...,Italy,A1,1976,1970
13080,13194,2/6/1976,boeing kc-135a,usaf,7,near Cabanillas,Spain,A1,1976,1970
13081,13195,2/8/1976,douglas yc-112a-do (dc-6),mercer airlines,3,near Los Angeles-Van ...,USA,A1,1976,1970
13082,13196,2/9/1976,tupolev tu-104a,"aeroflot, west siberia",24,Irkutsk Airport ...,Russia,A1,1976,1970
13083,13197,2/9/1976,antonov an-24rv,tarom,0,Bacau Airport (BCM),Romania,A1,1976,1970
13084,13198,2/16/1976,douglas c-47a (dc-3),chad af,0,Faya Airport (FYT),Chad,A1,1976,1970
13085,13199,2/22/1976,grumman g-1159 gulfstream ii,fabergã©,0,Burlington Inter...,USA,A1,1976,1970
13086,13200,2/24/1976,dhc-6 twin otter 200,gateway aviation,2,Yellowknife Airp...,Canada,A1,1976,1970
13087,13201,2/25/1976,curtiss c-46d,lanica,0,Managua-Las Merc...,Nicaragua,A1,1976,1970
13088,13202,2/29/1976,saunders st-27,aces,1,MedellÃ­n-Enriqu...,Colombia,H2,1976,1970
13089,13203,3/1/1976,veb 14p,tarom,6,near Sibiu Airport (SBZ),Romania,A1,1976,1970
13090,13204,3/2/1976,iai arava 201,tam,19,within Southeastern Bol...,Bolivia,A1,1976,1970
13091,13205,3/6/1976,ilyushin il-18e,"aeroflot, armenia",111,near Verkhnyaya Khava,Russia,A1,1976,1970
13092,13206,3/10/1976,antonov an-24rv,"aeroflot, privolzhsk",0,Saratov Airport ...,Russia,A1,1976,1970
13093,13207,3/12/1976,lockheed l-188af electra,great northern airlines,0,"Udrivik Lake, AK",USA,A1,1976,1970
13094,13208,3/13/1976,fokker f-27 friendship 600,air zaire,0,Gago Coutinho,Angola,A1,1976,1970
13095,13209,3/16/1976,beech 99a,command airways,0,Poughkeepsie-Dut...,USA,A1,1976,1970
13096,13210,3/17/1976,curtiss c-46a,lanica,0,Puerto Cabezas A...,Nicaragua,U1,1976,1970
13097,13211,3/18/1976,antonov an-24v,cubana,5,near Havana,Cuba,A1,1976,1970
13098,13212,3/18/1976,douglas dc-8-43,"air canada, op.for cubana",0,near Havana-JosÃ© Mar...,Cuba,A1,1976,1970
13099,13213,3/19/1976,yakovlev yak-40s2,syrianair,0,Beirut Internati...,Lebanon,C1,1976,1970
13100,13214,3/24/1976,ilyushin il-14lik,"aeroflot, kazakstan",6,near Ashgabat Airport...,Turkmenistan,A1,1976,1970
13101,13215,3/24/1976,douglas c-47b (dc-3),royal air lao,0,Vientiane-Wattay...,Laos,O1,1976,1970
13102,13216,3/24/1976,douglas c-47a (dc-3),royal air lao,0,Vientiane-Wattay...,Laos,O1,1976,1970
13103,13217,3/24/1976,douglas c-47a (dc-3),royal air lao,0,Vientiane-Wattay...,Laos,O1,1976,1970
13104,13218,3/24/1976,douglas c-54a (dc-4),royal air lao,0,Vientiane-Wattay...,Laos,O1,1976,1970
13105,13219,3/24/1976,douglas r5d-1 (dc-4),royal air lao,0,Vientiane-Wattay...,Laos,O1,1976,1970
13106,13220,3/24/1976,douglas c-54a (dc-4),royal air lao,0,Vientiane-Wattay...,Laos,O1,1976,1970
13107,13221,3/25/1976,lockheed l-1329 jetstar i,international air service,4,Chicago-Midway A...,USA,A1,1976,1970
13108,13222,4/2/1976,douglas c-47 (dc-3),satena,5,near Puerto Asis,Colombia,A1,1976,1970
13109,13223,4/5/1976,boeing 727-81,alaska airlines,1,Ketchikan Intern...,USA,A1,1976,1970
13110,13224,4/7/1976,bac one-eleven,philippine air lines,0,Benghazi,Libya,H2,1976,1970
13111,13225,4/9/1976,lockheed 18 lodestar,the connecticut national bank,2,"Brighton, FL",USA,A1,1976,1970
13112,13226,4/9/1976,antonov an-2,aviatia utilitara,2,near Cobadin,Romania,A1,1976,1970
13113,13227,4/11/1976,antonov an-2tp,"aeroflot, east siberia",0,near Kazachinsk,Russia,A1,1976,1970
13114,13228,4/14/1976,avro 748-105 srs. 1,ypf,34,"near Cutral-CÃ³ , NE",Argentina,A1,1976,1970
13115,13229,4/17/1976,antonov an-2sx,"aeroflot, uzbekistan",1,near Kursk,Russia,A1,1976,1970
13116,13230,4/22/1976,boeing 720-022,us global of florida,0,near Barranquilla-Sol...,Colombia,A1,1976,1970
13117,13231,4/22/1976,antonov an-2r,"aeroflot, moscow spimvl",0,near Tula,Russia,A1,1976,1970
13118,13232,4/23/1976,douglas c-47a (dc-3),ethiopian airlines,0,Massawa Airport ...,Eritrea,U1,1976,1970
13119,13233,4/24/1976,boeing 727-59,avianca,0,BogotÃ¡-Eldorado...,Colombia,H2,1976,1970
13120,13234,4/27/1976,a.w. aw-660 argosy c.1,raf,2,Boscombe Down RA...,U.K.,A1,1976,1970
13121,13235,4/27/1976,boeing 727-95,american airlines,37,Saint Thomas-Har...,U.S. Virgin Isl.,A1,1976,1970
13122,13236,4/27/1976,dhc-3 otter,horizon air service,0,"Upolu Point, HI",USA,A1,1976,1970
13123,13237,4/28/1976,dhc-4a caribou,uganda police,0,Entebbe Airport ...,Uganda,A1,1976,1970
13124,13238,4/30/1976,dc-10-10,thy,0,Paris-Orly Airpo...,France,H2,1976,1970
13125,13239,5/2/1976,convair cv-640,air algã©rie,0,Djanet-Inedbiren...,Algeria,U1,1976,1970
13126,13240,5/2/1976,douglas dc-6bf,taca,0,Rubelsanto Airpo...,Guatemala,A1,1976,1970
13127,13241,5/3/1976,dhc-6 twin otter 300,de havilland canada,11,near Monze,Zambia,A1,1976,1970
13128,13242,5/5/1976,bn-2a-21 islander,philippine aerotransport,4,Camuigan,Philippines,A2,1976,1970
13129,13243,5/5/1976,dornier do 28d-1 skyservant,danzer zaã¯re,1,near Kisangani,D.R. Congo,A1,1976,1970
13130,13244,5/9/1976,boeing 747-131f,iran af,17,near Madrid,Spain,A1,1976,1970
13131,13245,5/13/1976,dhc-6 twin otter 200,era helicopters,0,Fairbanks Intern...,USA,O1,1976,1970
13132,13246,5/14/1976,dhc-3 otter,la ronge aviation services,0,"Lynn Lake, MB",Canada,A1,1976,1970
13133,13247,5/15/1976,antonov an-24rv,"aeroflot, ukraine",52,near Chernigov,Ukraine,A1,1976,1970
13134,13248,5/16/1976,antonov an-2sx,"aeroflot, kazakstan",1,near Semipalatinsk,Kazakhstan,A1,1976,1970
13135,13249,5/19/1976,antonov an-2r,"aeroflot, armenia",0,near Alaverdi,Armenia,A1,1976,1970
13136,13250,5/19/1976,lockheed l-1049h super constellation,f & b livestock,0,Belize City,Belize,A1,1976,1970
13137,13251,5/20/1976,curtiss c-46,air haiti,0,Nassau Internati...,Bahamas,A2,1976,1970
13138,13252,5/20/1976,douglas c-47 (dc-3),survair,0,Asbestos Hill Ai...,Canada,A1,1976,1970
13139,13253,5/22/1976,douglas dc-3c,kenting aviation,0,Amund Ringnes Is...,Canada,A1,1976,1970
13140,13254,5/23/1976,antonov an-2,unknown,2,Charmanli,Bulgaria,A1,1976,1970
13141,13255,5/23/1976,bac one-eleven 527fk,philippine air lines,13,Zamboanga Airpor...,Philippines,H1,1976,1970
13142,13256,5/23/1976,antonov an-26,"aeroflot, yakutsk",0,near Khandyga-Teply K...,Russia,A1,1976,1970
13143,13257,5/31/1976,douglas c-47b (dc-3),ethiopian airlines,0,Massawa Airport ...,Eritrea,A1,1976,1970
13144,13258,6/1/1976,casa c-212 aviocar 100,spanish af,0,unknown,Unknown country,A1,1976,1970
13145,13259,6/1/1976,tupolev tu-154a,"aeroflot, international",45,MacÃ­as Nguema B...,Eq. Guinea,A1,1976,1970
13146,13260,6/2/1976,yakovlev yak-40,"aeroflot, lithuania",0,near Osokorka,Ukraine,A2,1976,1970
13147,13261,6/4/1976,lockheed l-188a electra,air manila int.,0,near Guam-Agana NAS (...,Guam,A1,1976,1970
13148,13262,6/5/1976,lisunov li-2,map zhukovski,4,Kama River,Russia,A1,1976,1970
13149,13263,6/6/1976,gaf nomad n.22b,sabah air,11,near Kota Kinabalu Ai...,Malaysia,A1,1976,1970
13150,13264,6/7/1976,dc-10-30,swissair,0,Kinshasa-N'Djili...,D.R. Congo,A2,1976,1970
13151,13265,6/9/1976,antonov an-2,"aeroflot, magadan",0,near Anadyr,Russia,A1,1976,1970
13152,13266,6/11/1976,douglas c-47a (dc-3),rico,3,between Pauana a...,Brazil,A1,1976,1970
13153,13267,6/12/1976,antonov an-2r,"aeroflot, east siberia",5,near Nizhneangarsk Ai...,Russia,A1,1976,1970
13154,13268,6/20/1976,antonov an-2r,"aeroflot, privolzhsk",2,"Engels district,...",Russia,A1,1976,1970
13155,13269,6/23/1976,dc-9-31,allegheny airlines,0,Philadelphia Int...,USA,A1,1976,1970
13156,13270,6/26/1976,antonov an-2,"aeroflot, privolzhsk",1,Kazan,Russia,A1,1976,1970
13157,13271,6/27/1976,boeing 720-047b,mea,1,Beirut Internati...,Lebanon,C1,1976,1970
13158,13272,6/27/1976,airbus a300b4-203,air france,0,Entebbe Airport ...,Uganda,H2,1976,1970
13159,13273,6/27/1976,antonov an-2r,"aeroflot, ukraine",1,"Amangeldy, Komso...",Kazakhstan,A1,1976,1970
13160,13274,6/29/1976,learjet 24d,construcciones protexa,4,near Mexico City,Mexico,A1,1976,1970
13161,13275,6/30/1976,antonov an-2r,"aeroflot, central region",3,within Valikhanovskiy d...,Kazakhstan,A1,1976,1970
13162,13276,7/2/1976,lockheed l-188a electra,eastern air lines,0,Boston-Logan Int...,USA,C1,1976,1970
13163,13277,7/3/1976,douglas c-47 (dc-3),burmese af,17,near Daiku,Myanmar,A1,1976,1970
13164,13278,7/6/1976,boeing 727,libyan arab airlines,0,Palma de Mallorca,Spain,H2,1976,1970
13165,13279,7/11/1976,antonov an-2,"aeroflot, ukraine",0,Sivash Lagoon,Russia,A1,1976,1970
13166,13280,7/14/1976,lisunov li-2,map kazan apo,0,Tashkent-Yuzhny ...,Uzbekistan,A1,1976,1970
13167,13281,7/15/1976,antonov an-2p,"aeroflot, west siberia",0,near Barnaul,Russia,A1,1976,1970
13168,13282,7/17/1976,tupolev tu-104a,"aeroflot, east siberia",0,near Chita Airport (HTA),Russia,A1,1976,1970
13169,13283,7/22/1976,volpar turboliner ii,winship air services,5,"near Dutch Harbor, AK",USA,A1,1976,1970
13170,13284,7/23/1976,dhc-3 otter,ontario ministry of natural res.,0,"Nym Lake, ON",Canada,A1,1976,1970
13171,13285,7/24/1976,fokker f-27 friendship 100,indian airlines,0,Bhubaneswar Airp...,India,A1,1976,1970
13172,13286,7/26/1976,antonov an-2r,"aeroflot, north kavkaz",0,near Astrakhan,Russia,A1,1976,1970
13173,13287,7/28/1976,bn-2a islander,tap regional,0,CovilhÃ£ Airport...,Portugal,A1,1976,1970
13174,13288,7/28/1976,ilyushin il-18v,csa,76,near Bratislava-Ivank...,Slovakia,A1,1976,1970
13175,13289,7/28/1976,antonov an-2r,"aeroflot, moscow spimvl",4,near Sokol'skoye,Russia,A1,1976,1970
13176,13290,8/2/1976,boeing 707-373c,kal,5,near Tehran-Mehrabad ...,Iran,A1,1976,1970
13177,13291,8/3/1976,bn-2 defender,oman af,1,near Salalah,Oman,A1,1976,1970
13178,13292,8/3/1976,antonov an-2r,"aeroflot, central region",0,near Popovka,Russia,A1,1976,1970
13179,13293,8/6/1976,gaf nomad n.24,gaf,2,"Avalon Airport, ...",Australia,A1,1976,1970
13180,13294,8/7/1976,dassault falcon 20c,hansa jet corp.,3,near Chilpancingo,Mexico,A1,1976,1970
13181,13295,8/9/1976,hawker siddeley hs-748,satena,0,BogotÃ¡-Eldorado...,Colombia,A2,1976,1970
13182,13296,8/9/1976,douglas c-54e (dc-4),spanish af,12,Vejer de la Fron...,Spain,A1,1976,1970
13183,13297,8/13/1976,antonov an-24b,"aeroflot, kazakstan",0,Guryev Airport (...,Kazakhstan,A1,1976,1970
13184,13298,8/13/1976,antonov an-2t,"aeroflot, magadan",0,"near Uelen, Chukotka",Russia,A1,1976,1970
13185,13299,8/15/1976,vickers 785d viscount,saeta,59,Chimborazo Volcano,Ecuador,A1,1976,1970
13186,13300,8/16/1976,boeing 720-047b,avianca,0,Mexico City-Juar...,Mexico,A1,1976,1970
13187,13301,8/16/1976,beech 99,bar harbor airlines,0,near Bar Harbor Airpo...,USA,A1,1976,1970
13188,13302,8/18/1976,dhc-3 otter,rcmp,0,Ile Ã  la Crosse...,Canada,A1,1976,1970
13189,13303,8/21/1976,convair cv-880,airtrust singapore,0,Singapore-Seleta...,Singapore,A1,1976,1970
13190,13304,8/23/1976,boeing 737-266,egyptair,0,Luxor Airport (LXR),Egypt,H2,1976,1970
13191,13305,8/27/1976,antonov an-2v,"aeroflot, tyumen",0,near Beryozovo,Russia,A1,1976,1970
13192,13306,8/28/1976,canadair cc-106 yukon (cl-44),aeronaves del peru,6,near Shanisu River,Peru,A1,1976,1970
13193,13307,8/28/1976,se-210 caravelle iii,air france,1,Ho Chi Minh City...,Vietnam,H1,1976,1970
13194,13308,8/28/1976,lockheed c-141a-lm starlifter,usaf,18,Peterborough,U.K.,A1,1976,1970
13195,13309,8/28/1976,lockheed c-141a-lm starlifter,usaf,23,Kangerlussuaq-SÃ...,Greenland,A1,1976,1970
13196,13310,9/2/1976,dc-9-15,aeromã©xico,0,LÃ©on Airport (BJX),Mexico,A1,1976,1970
13197,13311,9/3/1976,lockheed c-130h hercules,venezuela af,68,near Terceira-Lajes A...,Portugal,A1,1976,1970
13198,13312,9/4/1976,dhc-3 otter,austin airways,10,Abitibi Canyon n...,Canada,A1,1976,1970
13199,13313,9/4/1976,dc-9-33rc,klm,0,Larnaca Airport ...,Cyprus,H2,1976,1970
13200,13314,9/4/1976,bn-2a-3 islander,air mahã©,0,Praslin Island,Seychelles,A1,1976,1970
13201,13315,9/7/1976,boeing 707-328,air france,0,Ajaccio-Campo de...,France,C1,1976,1970
13202,13316,9/7/1976,douglas c-47 (dc-3),kelowna flightcraft,0,"near Brockett, BC",Canada,A1,1976,1970
13203,13317,9/7/1976,u-1a otter (dhc-3),nicaraguan af,1,La Piragua,Nicaragua,A1,1976,1970
13204,13318,9/8/1976,canadair cl-215,spanish af,3,near Pontevedra,Spain,A1,1976,1970
13205,13319,9/9/1976,antonov an-24rv,"aeroflot, belarus",52,near Anapa [Black Sea],Russia,A1,1976,1970
13206,13320,9/9/1976,yakovlev yak-40,"aeroflot, north kavkaz",18,near Anapa [Black Sea],Russia,A1,1976,1970
13207,13321,9/10/1976,hawker siddeley hs-121 trident 3b,british airways,63,near Vrbovec,Croatia,A1,1976,1970
13208,13322,9/10/1976,dc-9-32,inex-adria aviopromet,113,near Vrbovec,Croatia,A1,1976,1970
13209,13323,9/10/1976,boeing 727-231,twa,0,"Montreal, Gander...",France,H2,1976,1970
13210,13324,9/10/1976,boeing 737-200,indian airlines,0,Lahore Airport (...,Pakistan,H2,1976,1970
13211,13325,9/15/1976,lockheed sp-2e neptune,argentine navy,11,Livingston Island,Antarctica,A1,1976,1970
13212,13326,9/16/1976,curtiss c-46d,aerosucre colombia,2,near Aruba,Aruba,A1,1976,1970
13213,13327,9/17/1976,douglas c-47a (dc-3),madhya pradesh government,0,Bhopal Airport (...,India,A1,1976,1970
13214,13328,9/19/1976,boeing 727-2f2,thy,154,near Isparta,Turkey,A1,1976,1970
13215,13329,9/22/1976,dhc-6 twin otter 100,airwest airlines,1,"near Mosher Creek, BC",Canada,A1,1976,1970
13216,13330,9/23/1976,douglas c-47a (dc-3),thai af,0,Sakon Nakhon Air...,Thailand,A1,1976,1970
13217,13331,9/26/1976,boeing kc-135a,usaf,15,"near Alpena, MI",USA,A1,1976,1970
13218,13332,9/26/1976,learjet 25c,banco real,7,near SÃ£o Paulo-Virac...,Brazil,A1,1976,1970
13219,13333,9/26/1976,grumman g-1159 gulfstream ii,johnson & johnson,11,Hot Springs-Inga...,USA,A1,1976,1970
13220,13334,9/26/1976,antonov an-2p,"aeroflot, west siberia",0,Novosibirsk,Russia,C1,1976,1970
13222,13336,10/2/1976,antonov an-2t,"aeroflot, east siberia",0,"near Khoito-Gol, Kyre...",Russia,A1,1976,1970
13223,13337,10/4/1976,douglas dc-7cf,emirates air transport,4,near Nairobi,Kenya,A1,1976,1970
13224,13338,10/6/1976,douglas dc-8-43,cubana,73,near Bridgetown Inter...,Barbados,C1,1976,1970
13225,13339,10/12/1976,se-210 caravelle vi-n,indian airlines,95,Bombay-Santacruz...,India,A1,1976,1970
13226,13340,10/13/1976,boeing 707-131f,"jet power, op.for lab",0,near Santa Cruz-El Tr...,Bolivia,A1,1976,1970
13227,13341,10/13/1976,douglas dc-6b,ethiopian airlines,0,Asmara Internati...,Eritrea,A1,1976,1970
13228,13342,10/13/1976,beech a100 king air,unknown,5,near San Luis Potosi,Mexico,A1,1976,1970
13229,13343,10/25/1976,douglas c-47 (dc-3),el venado,36,near El Yopal Airport...,Colombia,A1,1976,1970
13230,13344,10/28/1976,embraer emb-110c bandeirante,nordeste linhas aã©reas,2,near Petrolina Intern...,Brazil,A1,1976,1970
13231,13345,10/28/1976,dhc-4a caribou,abu dhabi af,0,Radum,U.A.E.,A1,1976,1970
13232,13346,10/28/1976,ilyushin il-18,csa,0,Munich,Germany,H2,1976,1970
13233,13347,10/30/1976,ilyushin il-18v,"aeroflot, uzbekistan",0,Tashkent Airport...,Uzbekistan,A1,1976,1970
13234,13348,10/30/1976,convair cv-440-88,omco petroleum co.,0,Cairo Internatio...,Egypt,A1,1976,1970
13235,13349,11/2/1976,antonov an-2r,zua,0,RychnÃ³w,Poland,A1,1976,1970
13236,13350,11/4/1976,fokker f-27 friendship 100,bali int. air service,29,near Banjarmasin-Sjam...,Indonesia,A1,1976,1970
13237,13351,11/4/1976,tupolev tu-134a,lot,0,Wien-Schwechat I...,Austria,H2,1976,1970
13238,13352,11/5/1976,douglas dc-3,inair panama,2,between CuraÃ§ao...,Atlantic Ocean,A1,1976,1970
13239,13353,11/12/1976,cessna 500 citation i,taxi aã©reo jaragua,0,Rio de Janeiro-S...,Brazil,A1,1976,1970
13240,13354,11/12/1976,dassault falcon 20e,reynolds tobacco,0,"Naples Airport, ...",USA,A1,1976,1970
13241,13355,11/12/1976,douglas c-47 (dc-3),indian af,0,unknown,Unknown country,A1,1976,1970
13242,13356,11/16/1976,dc-9-14,texas international,0,Denver-Stapleton...,USA,A1,1976,1970
13243,13357,11/18/1976,howard 250,depositor canales,2,"Villa de Casas, ...",Mexico,A1,1976,1970
13244,13358,11/19/1976,casa c-212-a2 aviocar 100,portuguese af,2,near Lisboa-Portela d...,Portugal,A1,1976,1970
13245,13359,11/21/1976,lockheed l-100-20 hercules,pacific western,5,near Kisangani,D.R. Congo,A1,1976,1970
13246,13360,11/22/1976,shorts sc.7 skyvan 3-200,gulf air,0,near Das Island,U.A.E.,A1,1976,1970
13247,13361,11/22/1976,mbb hfb-320ecm hansa jet,german af,5,SchwabmÃ¼nchen,Germany,A1,1976,1970
13248,13362,11/23/1976,namc ys-11a-500,olympic airways,50,near Kozani-Philippos...,Greece,A1,1976,1970
13249,13363,11/23/1976,douglas c-47 (dc-3),aerolineas la paz,0,La Paz-El Alto A...,Bolivia,A1,1976,1970
13250,13364,11/26/1976,fairchild c-119 flying boxcar,indian af,0,near Tumkur,India,A1,1976,1970
13251,13365,11/28/1976,tupolev tu-104b,"aeroflot, northern",73,"near Klushino, Solnec...",Russia,A1,1976,1970
13252,13366,11/30/1976,douglas c-117b (dc-3),u.s. department of agriculture,5,near Victoria,Mexico,A1,1976,1970
